imd_archive_utc,shram_archive_utc,bulletin_date,target_date,fc_day,met,imd_def,imd_code,imd_min_tier,shram_def,shram_min_zone,a_both_alert,b_imd_only,c_shram_only,d_both_none,n,kappa
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,3,Warm Night Warning,11,4,Z>=4,4,0,0,603,5,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,3,Warm Night Warning,11,4,Z>=5,5,0,0,365,243,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,3,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Watch+,9,2,Z>=4,4,77,0,530,1,608,0.00047767638355553213
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Watch+,9,2,Z>=5,5,77,0,462,69,608,0.03645007923930269
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Watch+,9,2,Z>=6,6,0,77,0,531,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Alert+,9,3,Z>=4,4,70,0,537,1,608,0.00042861166558493723
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Alert+,9,3,Z>=5,5,70,0,469,69,608,0.03276664450565105
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Alert+,9,3,Z>=6,6,0,70,0,538,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Warning,9,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Warning,9,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Watch+,10,2,Z>=4,4,2,0,605,1,608,1.0874174921977691e-05
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Watch+,10,2,Z>=5,5,2,0,537,69,608,0.0008446256105174316
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Alert+,10,3,Z>=4,4,2,0,605,1,608,1.0874174921977691e-05
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Alert+,10,3,Z>=5,5,2,0,537,69,608,0.0008446256105174316
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=5,5,0,0,539,69,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,4,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Watch+,9,2,Z>=4,4,77,0,531,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Watch+,9,2,Z>=5,5,77,0,489,42,608,0.021291724274145767
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Watch+,9,2,Z>=6,6,0,77,0,531,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Alert+,9,3,Z>=4,4,70,0,538,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Alert+,9,3,Z>=5,5,70,0,496,42,608,0.01912518539720536
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Alert+,9,3,Z>=6,6,0,70,0,538,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Warning,9,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Warning,9,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Watch+,10,2,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Watch+,10,2,Z>=5,5,2,0,564,42,608,0.0004896817068905296
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Alert+,10,3,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Alert+,10,3,Z>=5,5,2,0,564,42,608,0.0004896817068905296
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Warning,10,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Warning,10,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Watch+,11,2,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Watch+,11,2,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Alert+,11,3,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Alert+,11,3,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Warning,11,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Warning,11,4,Z>=5,5,0,0,566,42,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,5,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Watch+,9,2,Z>=4,4,77,0,531,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Watch+,9,2,Z>=5,5,77,0,508,23,608,0.011337810413372342
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Watch+,9,2,Z>=6,6,0,77,0,531,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Alert+,9,3,Z>=4,4,70,0,538,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Alert+,9,3,Z>=5,5,70,0,515,23,608,0.010178921413668836
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Alert+,9,3,Z>=6,6,0,70,0,538,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Warning,9,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Warning,9,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Watch+,10,2,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Watch+,10,2,Z>=5,5,2,0,583,23,608,0.00025947946163652774
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Watch+,10,2,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Alert+,10,3,Z>=4,4,2,0,606,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Alert+,10,3,Z>=5,5,2,0,583,23,608,0.00025947946163652774
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Alert+,10,3,Z>=6,6,0,2,0,606,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Warning,10,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Warning,10,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Watch+,11,2,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Watch+,11,2,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Alert+,11,3,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Alert+,11,3,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Warning,11,4,Z>=4,4,0,0,608,0,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Warning,11,4,Z>=5,5,0,0,585,23,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-14,2,6,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Watch+,9,2,Z>=4,4,92,0,510,6,608,0.0035477402437143245
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Watch+,9,2,Z>=5,5,44,48,298,218,608,-0.04689863842662633
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Alert+,9,3,Z>=4,4,80,0,522,6,608,0.003015681544028938
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Alert+,9,3,Z>=5,5,43,37,299,229,608,-0.012048192771084376
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Alert+,9,3,Z>=6,6,0,80,0,528,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Warning,9,4,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Warning,9,4,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Watch+,10,2,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Watch+,10,2,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Watch+,10,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Alert+,10,3,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Alert+,10,3,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Alert+,10,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Warning,10,4,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Warning,10,4,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Watch+,11,2,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Watch+,11,2,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Alert+,11,3,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Alert+,11,3,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Warning,11,4,Z>=4,4,0,0,602,6,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Warning,11,4,Z>=5,5,0,0,342,266,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,3,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Watch+,9,2,Z>=4,4,92,0,513,3,608,0.0017666487441431893
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Watch+,9,2,Z>=5,5,92,0,440,76,608,0.049676025917926594
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Alert+,9,3,Z>=4,4,80,0,525,3,608,0.0015015015015014952
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Alert+,9,3,Z>=5,5,80,0,452,76,608,0.04237288135593223
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Alert+,9,3,Z>=6,6,0,80,0,528,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Warning,9,4,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Warning,9,4,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Watch+,10,2,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Watch+,10,2,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Watch+,10,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Alert+,10,3,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Alert+,10,3,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Alert+,10,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Warning,10,4,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Warning,10,4,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Watch+,11,2,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Watch+,11,2,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Watch+,11,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Alert+,11,3,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Alert+,11,3,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Alert+,11,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Warning,11,4,Z>=4,4,0,0,605,3,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Warning,11,4,Z>=5,5,0,0,532,76,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,4,Warm Night Warning,11,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Watch+,9,2,Z>=4,4,92,0,515,1,608,0.0005872890228021065
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Watch+,9,2,Z>=5,5,92,0,479,37,608,0.0228425714669172
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Watch+,9,2,Z>=6,6,0,92,0,516,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Alert+,9,3,Z>=4,4,80,0,527,1,608,0.0004991016170892587
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Alert+,9,3,Z>=5,5,80,0,491,37,608,0.019445028379230615
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Alert+,9,3,Z>=6,6,0,80,0,528,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Warning,9,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Warning,9,4,Z>=5,5,0,0,571,37,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Heat Wave Warning,9,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Watch+,10,2,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Watch+,10,2,Z>=5,5,0,0,571,37,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Watch+,10,2,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Alert+,10,3,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Alert+,10,3,Z>=5,5,0,0,571,37,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Alert+,10,3,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Warning,10,4,Z>=4,4,0,0,607,1,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Warning,10,4,Z>=5,5,0,0,571,37,608,0.0
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Hot Day Warning,10,4,Z>=6,6,0,0,0,608,608,
2026-05-15T04:34:55+00:00,2026-05-15T04:35:01+00:00,2026-05-13,2026-05-15,3,5,Warm Night Watch+,11,2,Z>=4,4,0,0,607,1,608,0.0
